year,all
1998,4.3
1999,6.0
2000,-1.0
2001,-3.3
2002,0.9
2003,0.6
2004,0.5
2005,5.2
2006,1.8
2007,4.6
2008,-0.7
2009,-4.9
2010,0.8
2011,-0.3
2012,1.8
2013,1.4
2014,1.9
2015,2.2
2016,2.3
