year,all
1998,-2.9
1999,2.0
2000,2.0
2001,-1.1
2002,2.0
2003,4.0
2004,4.2
2005,3.7
2006,1.0
2007,1.2
2008,-0.8
2009,-4.5
2010,1.8
2011,-0.2
2012,0.4
2013,0.1
2014,0.4
2015,2.6
2016,1.6
