year,all
1998,4.0
1999,3.1
2000,2.5
2001,1.5
2002,2.1
2003,1.8
2004,1.8
2005,3.8
2006,1.4
2007,-1.0
2008,-5.2
2009,-6.2
2010,-0.2
2011,-1.9
2012,-0.5
2013,0.8
2014,1.2
2015,2.1
2016,0.6
