year,all
1998,1.1
1999,4.8
2000,1.1
2001,-3.2
2002,2.5
2003,1.6
2004,-0.5
2005,1.3
2006,-1.7
2007,-0.7
2008,-4.9
2009,-8.0
2010,5.7
2011,2.6
2012,1.8
2013,1.3
2014,1.4
2015,2.9
2016,2.1
