year,all
1998,2.9
1999,2.3
2000,3.4
2001,1.4
2002,2.5
2003,3.7
2004,3.8
2005,1.9
2006,2.3
2007,-2.3
2008,-3.0
2009,-1.0
2010,2.3
2011,-0.7
2012,0.4
2013,0.4
2014,0.8
2015,1.8
2016,0.4
