year,all
1998,1.9
1999,2.9
2000,3.1
2001,-0.6
2002,0.1
2003,1.2
2004,2.0
2005,1.5
2006,2.4
2007,0.7
2008,-2.7
2009,-3.0
2010,0.9
2011,1.8
2012,1.9
2013,-0.4
2014,1.9
2015,1.4
2016,1.3
