year,all
1998,2.4
1999,2.9
2000,0.5
2001,0.1
2002,2.3
2003,2.3
2004,5.3
2005,2.4
2006,0.4
2007,-0.6
2008,-1.5
2009,-4.3
2010,1.5
2011,0.8
2012,0.6
2013,0.6
2014,-0.6
2015,1.3
2016,1.3
